시설명,소재지도로명주소,소재지지번주소,운영기관명,전화번호,급식장소,급식대상,급식시간,급식요일,운영시작일자,운영종료일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
부산진구노인복지관,부산광역시 부산진구 전포대로300번길 6,부산광역시 부산진구 전포동 581,부산진구노인복지관,051-808-8090,부산진구사회복지관,기초수급자+차상위,중식(11:20-13:00),월+화+수+목+금,2010-09-01,,35.1640492,129.0658461,2023-05-08,3290000,부산광역시 부산진구
신빈회 요셉의집,부산광역시 부산진구 가야대로703번나길 28,부산광역시 부산진구 당감동 93-6,신빈회 요셉의집,051-898-0506,신빈회 요셉의집,기초수급자+차상위,중식(11:30-13:00),화+수+목+금+토,2015-01-16,,35.15792468,129.0469668,2023-05-08,3290000,부산광역시 부산진구
산격종합사회복지관,대구광역시 북구 연암로 183,대구광역시 북구 산격동 724-12,산격종합사회복지관,053-381-9193,복지관 1층 무료급식소,"노인, 장애인",중식(11:00~11:40),"월,수,금(주3회)",,,35.9010957,128.5958916,2023-08-17,3450000,대구광역시 북구
선린종합사회복지관,대구광역시 북구 관음동로9길 10-25,대구광역시 북구 관음동 477-1,선린종합사회복지관,053-323-2297,선린종합사회복지관 지하 식당,노인,중식(11:00~12:00),화,2023-04-18,2023-11-28,35.937826,128.545502,2023-08-17,3450000,대구광역시 북구
방어진노인복지관,울산광역시 동구 꽃바위로 356,울산광역시 동구 방어동 125-1,방어진노인복지관,052-700-4135,방어진노인복지관,기초수급자 및 차상위계층 등 저소득 독거노인,중식(12:00-13:00),월+화+수+목+금,2016-12-26,,35.48775711,129.4260207,2023-08-16,3710000,울산광역시 동구
사랑의 무료급식소,대구광역시 중구 태평로 297,대구광역시 중구 동인동3가 367-24,개인,053-000-0000,대구광역시 중구 태평로 297,취약계층,11:30-13:00,일,,,35.8733818,128.6096982,2022-02-28,6270000,대구광역시
전국천사무료급식소(대구시청지소),대구광역시 중구 태평로 204(태평로1가),대구광역시 중구 태평로1가 21-5,전국자원봉사연맹 산하,053-261-1004,대구광역시 중구 태평로 204(태평로1가),노인 등,11:30-13:00,화+목+토,,,35.87379229,128.5998807,2022-02-28,6270000,대구광역시
보림노인무료급식소,대구광역시 서구 서대구로41길 10 (평리동),대구광역시 서구 평리동 614-48,사회복지법인보림,053-559-4960,대구광역시 서구 서대구로41길 10 (평리동),저소득노인,중식(11:00),월+화+수+목+금,2019-01-01,2019-12-31,35.876913,128.5536775,2022-02-28,6270000,대구광역시
홍익무료급식소,대구광역시 서구 통학로20길 6 (평리동),대구광역시 서구 평리동 1107-12,대구경북홍익문화운동연합,053-746-9595,대구광역시 서구 통학로20길6 (평리동),저소득노인,중식(11:30),수+금,2019-01-01,2019-12-31,35.8690463,128.5647444,2022-02-28,6270000,대구광역시
엄마의 집 효도급식소,대구광역시 서구 서대구로3길 29-4 (내당동),대구광역시 서구 내당동 466-20,사회복지법인 마음이아름다운재단,053-568-7004,대구광역시 서구 서대구로3길 29-4 (내당동),저소득노인,중식(12:00),화+목+토,2019-01-01,2019-12-31,35.8585723,128.5534486,2022-02-28,6270000,대구광역시
청솔섬김의집,대구광역시 서구 옥산로6길 9,대구광역시 서구 원대동3가 1120-1,서구제일종합사회복지관,053-353-8310,서구제일종합사회복지관,취약계층,중식,화+수+목,,,35.8857236,128.578884,2022-02-28,6270000,대구광역시
천사의집,대구광역시 서구 국채보상로 365,대구광역시 서구 비산동 378-9,달구벌자원봉사단,053-524-1004,대구광역시 서구 국채보상로 365,취약계층,중식,월+수+토,,,35.87259886,128.5706739,2022-02-28,6270000,대구광역시
양무리,대구광역시 서구 문화로63길 19-1,대구광역시 서구 평리동 772-15,평산교회,053-557-0086,평산교회,"결식노인,저소득층",중식,월+금+토,,,35.87754645,128.5680301,2022-02-28,6270000,대구광역시
목포시종합사회복지관,전라남도 목포시 고하대로 712,전라남도 목포시 산정동 1749,목포시종합사회복지관,061-272-2395,복지관 내,"국기초, 차상위계층 등",중식(11:30-13:00),월+화+수+목+금,2023-01-01,,34.809763,126.3757309925,2022-11-25,4800000,전라남도 목포시
목포시장애인종합복지관,전라남도 목포시 하당로205번길 12,전라남도 목포시 상동 803-3,목포시장애인종합복지관,061-285-2811,복지관 내,복지관이용 등록장애인,중식(11:30-13:00),월+화+수+목+금,2019-07-01,,34.80900016,126.4188721,2022-11-25,4800000,전라남도 목포시
명도복지관,전라남도 목포시 산정로199번길 25,전라남도 목포시 산정동 225-54,명도복지관,061-279-4879,복지관 내,복지관이용 등록장애인,중식(11:30-13:00),월+화+수+목+금,2019-07-01,,34.80414301,126.3879667,2022-11-25,4800000,전라남도 목포시
남평재가노인복지센터,전라남도 나주시 남평읍 지석로 31,전라남도 나주시 남평읍 남평리 67-4,남평재가노인복지센터,061-339-2681,남평재가노인복지센터,독거노인+결식노인,중식(12:00-13:00),월+화+수+목+금,,,,,2022-12-06,4830000,전라남도 나주시
노인복지관,경기도 동두천시 동두천로 264,경기도 동두천시 생연동 643-3,노인복지관,031-857-9918,노인복지관 식당,"회원가입(만65세이상,국민기초,장애인,유공자)",중식 11:30-13:00,월+화+수+목+금,,,37.90515451,127.0562121,2023-08-29,3920000,경기도 동두천시
장애인복지관,경기도 동두천시 상패로 64,경기도 동두천시 상패동 54,장애인복지관,031-867-0080,장애인복지관 식당,회원가입(국민기초),중식 11:30-13:00,월+화+수+목+금,,,37.90742177,127.0477713,2023-08-29,3920000,경기도 동두천시
성동노인종합복지관,서울특별시 성동구 마조로 77,서울특별시 성동구 마장동 798-1 성동노인종합복지관,성동노인종합복지관,02-6341-8646,성동노인종합복지관 식당,60세이상 저소득 노인,11:30~13:00,월+화+수+목+금+토,2000-08-14,,37.564756,127.041241,2023-08-25,3030000,서울특별시 성동구
성동장애인무료급식소,서울특별시 성동구 청계천로 516,서울특별시 성동구 마장동 610,지체장애인협회 성동지회,02-2291-8306,성동장애인생활회관 1층,저소득 장애인,11:00~13:00,월+화+수+목+금,2007-01-01,,37.5707300701,127.0341591879,2023-08-25,3030000,서울특별시 성동구
성동종합사회복지관,서울특별시 성동구 청계천로 506,서울특별시 성동구 마장동 527-2 성동종합사회복지관,성동종합사회복지관,02-2290-3169,성동종합사회복지관 식당,60세이상 저소득 노인,11:00~13:00,월+화+수+목+금,1998-03-02,,37.57022175,127.0334425,2023-08-25,3030000,서울특별시 성동구
성수종합사회복지관,서울특별시 성동구 뚝섬로1길 43,서울특별시 성동구 성수동1가 656-1784,성수종합사회복지관,02-2204-9900,성수종합사회복지관 식당,60세이상 저소득 노인,11:00~12:00,월+화+수+목+금+토,2012-06-01,,37.5454288300,127.0469480959,2023-08-25,3030000,서울특별시 성동구
사)꿈을이루는사람들,경상북도 구미시 지산1길 46-8(지산동),경상북도 구미시 지산동 588-4,사)꿈을이루는사람들,,구미외국인노동자상담센터,60세이상 노인,중식(11:00~12:00),수,2023-09-01,,36.1321518024,128.3413951772,2023-10-25,5080000,경상북도 구미시
양양군노인복지관,강원특별자치도 양양군 양양읍 일출로 540,강원특별자치도 양양군 양양읍 연창리 203-2,양양군노인복지관,033-673-2686,양양군노인복지관 급식소,기초수급자+차상위계층,중식(12:00-13:00),월+화+수+목+금,2023-01-02,2023-12-31,38.07639365,128.6267548,2023-10-19,4351000,강원특별자치도 양양군
제천종합사회복지관,"충청북도 제천시 용두대로23길 14(하소동, 하소주공4단지아파트)",충청북도 제천시 하소동 345,제천종합사회복지관,043-644-2983,제천종합사회복지관,"65세 이상 어르신(수급, 차상위, 결식우려 노인)",중식(11:30 ~ 12:30),월 ~ 금,2021-01-01,2023-12-31,37.14624304,128.1972579,2023-10-17,4400000,충청북도 제천시
제천시노인종합복지관,충청북도 제천시 의림대로 174,충청북도 제천시 중앙로2가 70-1,제천시노인종합복지관,043-652-3457,제천시노인종합복지관,"65세 이상 어르신(수급, 차상위, 결식우려 노인)",중식(11:30 ~ 12:30),월 ~ 금,2023-01-01,2023-12-31,37.1427445657,128.2136236437,2023-10-17,4400000,충청북도 제천시
제천시노인회관(노인교실),충청북도 제천시 의림대로33길 40,충청북도 제천시 청전동 653,제천시노인회관(노인교실),043-642-3130,제천시노인회관(노인교실),"65세 이상 어르신(수급, 차상위, 결식우려 노인)",중식(11:30 ~ 12:30),월 ~ 금,2023-01-01,2023-12-31,37.1484078949,128.2104989547,2023-10-17,4400000,충청북도 제천시
십시일반,강원도 원주시 원일로 250(학성동),강원도 원주시 학성동 899-9,십시일반,033-746-1206,십시일반 식당,만60세 이상 저소득 대상자,11:00-13:00,월+화+수+목+금+토+일,1997-12-15,,37.35787434,127.942819,2022-10-13,4190000,강원도 원주시
사랑의교회,강원도 원주시 서원대로463번길 21(단구동),강원도 원주시 단구동 641,사랑의교회,033-766-9161,사랑의교회 식당,만60세 이상 저소득 대상자,11:00-12:30,월+화+수+목+금+일,2012-01-09,,37.328556,127.9567989,2022-10-13,4190000,강원도 원주시
원주시노인종합복지관 문막분관,강원도 원주시 문막읍 원문로 1757,강원도 원주시 문막읍 문막리 750,원주시노인종합복지관,033-766-0634,원주시노인종합복지관 문막분관 식당,만60세 이상 저소득 대상자,11:40-13:00,월+화+수+목+금,2019-10-14,,37.31294518,127.8235435,2022-10-13,4190000,강원도 원주시
남구종합사회복지관,대구광역시 남구 중앙대로 38길 17,대구광역시 남구 대명동 19-1,남구종합사회복지관,053-476-7700,남구종합사회복지관,결식노인+저소득층+장애인(회원제),중식(11:30-12:30),수+목,,,35.8492222449,128.5919812664,2023-05-25,3440000,대구광역시 남구
부안실버복지관,전라북도 부안군 부안읍 석정로 290,전라북도 부안군 부안읍 봉덕리 919,부안실버복지관,063-581-2260,부안실버복지관,65세이상 저소득층 노인,11:40~13:00,월+화+수+목+금,2021-01-01,,35.719251,126.7363079,2023-05-24,4790000,전라북도 부안군
남양주시노인복지관,경기도 남양주시 진건읍 진건오남로 359,경기도 남양주시 진건읍 송능리 109-17,남양주시노인복지관,031-573-6598,남양주시노인복지관,저소득 취약계층 어르신,11:00 - 13:00,월+화+수+목+금,,,37.67329989,127.1974955,2023-05-22,3990000,경기도 남양주시
남양주시노인복지관(분관),경기도 남양주시 진접읍 해밀예당1로236번길 23,경기도 남양주시 진접읍 금곡리 1118,남양주시노인복지관(분관),031-573-0570,남양주시노인복지관(분관),저소득 취약계층 어르신,11:00 - 13:00,월+화+수+목+금,,,37.71895557,127.2050662,2023-05-22,3990000,경기도 남양주시
남양주시동부노인복지관,경기도 남양주시 수동면 비룡로 801-47,경기도 남양주시 수동면 운수리 361,남양주시동부노인복지관,031-559-5880,남양주시동부노인복지관,저소득 취약계층 어르신,11:00 - 13:00,월+화+수+목+금,,,37.70971791,127.3205119,2023-05-22,3990000,경기도 남양주시
화도노인복지관,경기도 남양주시 화도읍 비룡로 55번길 14,경기도 남양주시 화도읍 마석우리 551,화도노인복지관,031-595-9975,경기도 남양주시 수동면 비룡로55번길 14,저소득노인,11:30 - 13:00,월+화+수+목+금,,,37.65815984,127.2995319,2023-05-22,3990000,경기도 남양주시
남양주시해피누리노인복지관,경기도 남양주시 늘을2로 67,경기도 남양주시 호평동 620,남양주시해피누리노인복지관,031-590-3000,남양주시해피누리노인복지관,저소득 취약계층 어르신,11:00 - 13:00,월+화+수+목+금,,,37.65887642,127.2422816,2023-05-22,3990000,경기도 남양주시
퇴계원교회,경기도 남양주시 퇴계원읍 도제원로 72-1,경기도 남양주시 퇴계원읍 퇴계원리 111-5,퇴계원교회,031-594-0030,퇴계원교회,저소득 취약계층 어르신,11:00 - 13:00,월+화+수+목+금,,,37.65396757,127.1461545,2023-05-22,3990000,경기도 남양주시
사릉중앙교회,경기도 남양주시 진건읍 사릉로442번길 7,경기도 남양주시 진건읍 용정리 771-20,사릉중앙교회,031-573-4004,사릉중앙교회,저소득 취약계층 어르신,11:00 - 13:00,화+수+목+금+토,,,37.65825045,127.1767165,2023-05-22,3990000,경기도 남양주시
진영대성교회 무료경로식당,경상남도 김해시 진영읍 김해대로332번길31-6,경상남도 김해시 진영읍 진영리 1534,진영대성교회,055-342-9192,진영대성교회,65세이상 저소득 결식우려 노인,중식(11:00~13:00),현재 운영하지 않음,2017-01-01,,35.30607804,128.723962,2023-07-05,5350000,경상남도 김해시
사단법인 가야불교문화원,경상남도 김해시 흥동로 179 (흥동),경상남도 김해시 흥동 7-5,(사)가야불교문화원,055-322-0088,가야불교문화원,65세이상 저소득 결식우려 노인,중식(11:00~13:00),월+화+수+목+금,2017-01-01,,35.22269336,128.8683654,2023-07-05,5350000,경상남도 김해시
생림면복지회관 무료경로식당,경상남도 김해시 생림면 봉림로 34-10,경상남도 김해시 생림면 봉림리 648,생림면자원봉사회,055-330-8723,생림면복지회관,65세이상 저소득 결식우려 노인,중식(11:00~13:00),수,2017-01-01,,35.32773042,128.8495091,2023-07-05,5350000,경상남도 김해시
